price,m2,age,floor,total_room,district_encoded,neighbor_encoded
6850000,112,5,7.0,3,4138010.251282051,3918333.3333333335
3200000,120,31,0.5,4,4254808.612440191,4063465.3465346536
1500000,120,26,0.0,4,5297494.923337092,4438371.212121212
2650000,85,0,0.0,2,4138010.251282051,3539500.0
10950000,100,6,1.0,4,18766793.31306991,9520094.33962264
1900000,85,35,4.0,3,6559200.238609113,4462624.113475177
12650000,125,0,14.0,4,18766793.31306991,13471150.0
6500000,100,35,1.0,3,18840772.21851852,26377954.545454547
2350000,90,31,3.0,3,6559200.238609113,4249098.484848484
5500000,135,0,0.5,4,6106125.056426332,8019684.777173913
2250000,130,18,2.0,4,5297494.923337092,8019684.777173913
6800000,100,0,1.0,4,7754128.301886792,5215789.47368421
6000000,115,11,4.0,4,8508896.555172414,5710389.610389611
6100000,130,25,2.0,3,7754128.301886792,26258823.529411763
5500000,110,31,2.0,4,10309326.797385622,5358333.333333333
29000000,200,15,3.0,5,9683732.91925466,21864065.93406593
5550000,85,4,0.0,2,10309326.797385622,17536538.46153846
4750000,120,21,1.0,4,8397364.775800712,5232405.405405405
2850000,59,31,3.0,3,5749051.802409639,3325714.2678571427
4200000,135,35,4.0,4,5297494.923337092,4706222.804347826
1800000,110,25,0.5,4,5297494.923337092,8019684.777173913
9750000,145,2,4.0,5,7962301.739130435,8532544.827586208
7900000,160,31,0.0,5,10309326.797385622,8420000.0
3250000,55,45,1.0,2,4254808.612440191,4128181.8181818174
8200000,105,35,-1.0,3,8397364.775800712,19534782.60869565
5700000,95,5,1.0,3,9683732.91925466,5653750.0
11000000,147,40,2.0,3,8397364.775800712,7487454.545454546
4400000,100,14,0.5,3,5749051.802409639,5026250.0
6000000,110,15,2.0,4,5749051.802409639,4438371.212121212
2550000,98,30,1.0,3,6559200.238609113,3409197.662790697
12500000,90,0,8.0,3,18766793.31306991,20307026.315789472
3850000,80,12,0.0,3,7962301.739130435,5809861.111111111
9300000,60,11,4.0,2,20111125.68306011,17814285.714285713
17950000,140,7,5.0,3,18840772.21851852,13705463.157894736
6990000,85,30,1.0,3,18840772.21851852,11160270.27027027
6500000,130,26,4.0,4,18840772.21851852,13705463.157894736
8200000,149,5,6.0,4,5877304.964539007,7677352.94117647
7750000,96,3,10.0,3,7754128.301886792,7877575.757575758
2300000,80,5,1.0,3,2769582.4657534244,8458499.964285715
11000000,120,45,0.0,7,10309326.797385622,12977272.727272728
4200000,75,0,2.0,3,7754128.301886792,6136580.645161291
21000000,145,26,2.0,4,18840772.21851852,19612500.0
2250000,115,31,0.0,3,4254808.612440191,3978888.888888889
2750000,85,10,-1.0,3,8397364.775800712,3658924.0506329113
5000000,82,26,4.0,2,18766793.31306991,10189857.142857144
4950000,110,31,-1.0,3,10309326.797385622,7672148.4375
4499000,85,0,4.0,3,6559200.238609113,4988341.164705883
3750000,65,17,0.5,2,7340518.640677966,5800263.157894737
9500000,70,2,1.0,2,5749051.802409639,6994235.820895523
8195000,100,5,24.0,3,4547597.902097902,6994235.820895523
8100000,110,8,3.0,4,11259699.059561128,8086842.105263158
7000000,275,11,5.0,6,5877304.964539007,5728333.333333333
3999000,120,6,5.0,3,2769582.4657534244,2551203.6481481483
2940000,120,26,4.0,4,3909949.1525423727,6835168.0
6500000,140,5,4.0,5,9683732.91925466,13551096.774193548
6650000,125,0,3.0,4,4059405.832635984,6596428.428571428
11750000,125,0,1.0,4,16676002.409638554,11906086.956521738
2550000,130,45,1.0,4,6559200.238609113,4249098.484848484
9000000,180,11,1.0,4,6106125.056426332,15500000.0
1950000,90,26,2.0,3,4138010.251282051,3558757.575757576
2450000,75,35,2.0,2,4254808.612440191,4063465.3465346536
5950000,110,0,0.0,4,5297494.923337092,4676827.383297645
4050000,160,27,5.0,4,5297494.923337092,4438371.212121212
6800000,240,5,4.0,7,4059405.832635984,3597857.0793650798
3300000,130,0,0.0,4,4871095.435684647,6994235.820895523
3750000,80,40,1.0,3,4254808.612440191,3833292.682926829
4000000,100,0,2.0,3,4138010.251282051,3856060.2168674697
17500000,275,27,8.0,6,8397364.775800712,10199500.0
3000000,115,40,12.0,4,10309326.797385622,12977272.727272728
29000000,185,7,9.0,4,20111125.68306011,21143846.153846152
5250000,78,0,2.0,3,7754128.301886792,5215789.47368421
1671000,95,30,0.0,3,4138010.251282051,3539500.0
10350000,55,0,11.0,2,18766793.31306991,21011136.363636363
2750000,90,35,1.0,3,5478152.10355987,5049988.159763314
6000000,68,0,3.0,2,9683732.91925466,6419555.555555556
1699000,90,0,6.0,2,4970295.55403868,4676827.383297645
5999999,160,0,2.0,4,4970295.55403868,6057293.357798165
6975000,118,5,9.0,3,5367273.031914894,5359375.0
1900000,70,40,0.5,2,4254808.612440191,3666525.423728813
6180000,115,4,2.0,3,5749051.802409639,4107124.9583333335
4500000,165,0,0.5,6,8011979.826612903,4992842.052631579
8000000,80,0,1.0,3,7962301.739130435,7948520.599250936
8500000,150,2,0.0,5,11981780.303030305,12903979.591836736
3100000,110,2,-1.0,3,11259699.059561128,3480374.958333333
26950000,130,0,6.0,4,18766793.31306991,28832777.777777776
3150000,140,30,3.0,4,6559200.238609113,4249098.484848484
6385000,68,0,3.0,3,7962301.739130435,8532544.827586208
7000000,90,1,0.5,3,4254808.612440191,4835000.0
2825000,110,0,1.0,3,4970295.55403868,5269146.553333334
11750000,140,0,10.0,4,6559200.238609113,6188653.333333333
4500000,85,6,1.0,3,5297494.923337092,4676827.383297645
3800000,100,40,4.0,3,4254808.612440191,4012796.610169492
2550000,120,9,3.0,3,2769582.4657534244,4676827.383297645
24000000,140,0,7.0,4,18766793.31306991,20307026.315789472
3250000,72,5,1.0,3,8397364.775800712,6044116.504854369
4500000,110,15,0.0,3,5297494.923337092,4811928.571428572
12000000,140,30,0.0,4,11981780.303030305,12936363.636363637
7300000,190,2,5.0,5,6559200.238609113,4988341.164705883
20125000,250,27,2.0,6,11981780.303030305,12903979.591836736
3550000,80,31,3.0,3,7962301.739130435,9074265.306122448
7000000,140,4,-0.5,6,4254808.612440191,4670000.0
1450000,100,0,3.0,2,2769582.4657534244,4676827.383297645
4800000,90,40,3.0,3,8397364.775800712,6772875.166666667
6350000,70,31,4.0,3,20111125.68306011,8250000.0
13000000,85,35,0.0,3,16676002.409638554,18666176.47058824
7000000,93,11,10.0,2,5297494.923337092,5548285.685714286
35450000,240,21,5.0,4,18840772.21851852,25264571.42857143
9250000,115,35,0.5,3,18766793.31306991,17185621.62162162
17900000,117,5,18.0,2,18766793.31306991,17185621.62162162
9250000,75,48,2.0,3,10309326.797385622,7672148.4375
38000000,240,4,3.0,5,16676002.409638554,24290404.04040404
19500000,130,35,2.0,4,18840772.21851852,25311428.57142857
2900000,70,31,3.0,3,4254808.612440191,3428571.4285714286
27200000,221,30,3.0,4,10309326.797385622,12977272.727272728
5150000,130,0,6.0,4,9683732.91925466,4168547.619047619
21750000,230,18,1.0,5,16676002.409638554,24290404.04040404
9150000,124,4,9.0,3,7736038.525691699,7842480.0
9750000,100,26,1.0,4,10309326.797385622,8879166.666666666
17500000,185,12,4.0,4,8397364.775800712,7487454.545454546
5100000,130,30,2.0,4,5749051.802409639,5525100.0
4550000,90,35,2.0,3,7962301.739130435,7948520.599250936
5000000,95,0,3.0,3,6106125.056426332,4706222.804347826
4400000,110,25,1.0,3,11259699.059561128,15475294.11764706
4500000,95,5,0.5,3,6559200.238609113,4249098.484848484
4200000,55,1,2.0,4,7962301.739130435,6826884.057971015
3500000,65,35,-1.0,2,10309326.797385622,12977272.727272728
3650000,90,31,0.0,3,4254808.612440191,3978888.888888889
2900000,155,5,4.0,4,2769582.4657534244,8458499.964285715
8000000,87,45,4.0,3,10309326.797385622,7672148.4375
2800000,85,30,2.0,3,6559200.238609113,4249098.484848484
2450000,77,11,11.0,2,2769582.4657534244,4477380.952380952
9750000,152,31,7.0,4,8397364.775800712,33725000.0
6500000,75,11,-1.0,3,18840772.21851852,11160270.27027027
14000000,55,0,3.0,2,10309326.797385622,17536538.46153846
2900000,70,38,1.0,3,4254808.612440191,4012796.610169492
3700000,110,26,1.0,4,7437451.282051282,4810000.0
2250000,100,29,0.0,3,5749051.802409639,3325714.2678571427
5500000,90,0,0.5,3,5478152.10355987,5049988.159763314
6650000,67,3,24.0,2,7437451.282051282,6545000.0
2499000,105,0,0.0,3,2769582.4657534244,2487814.777777778
2350000,110,0,1.0,3,4970295.55403868,1957914.2571428567
7250000,135,16,0.5,4,9683732.91925466,21864065.93406593
2900000,110,1,3.0,3,4970295.55403868,3526234.2890625
3250000,70,5,3.0,2,4970295.55403868,3526234.2890625
2250000,65,42,3.0,2,4254808.612440191,5954714.285714285
6650000,80,4,0.0,3,18766793.31306991,16348132.231404958
5350000,100,0,3.0,3,5367273.031914894,4979515.121212121
4900000,150,21,3.0,5,2769582.4657534244,6432083.291666667
4500000,75,0,2.0,3,5749051.802409639,4039615.384615385
4650000,75,0,0.0,2,11259699.059561128,15475294.11764706
16500000,107,0,5.0,3,18766793.31306991,21011136.363636363
18000000,250,5,12.0,7,18840772.21851852,8195454.545454546
5500000,180,7,2.0,5,5297494.923337092,7801680.541666667
5000000,140,26,7.0,4,4970295.55403868,6134857.085714285
3400000,75,0,1.0,3,5297494.923337092,5071440.677966102
11950000,89,4,24.0,2,8508896.555172414,8019684.777173913
2450000,110,0,2.0,3,4970295.55403868,6794736.52631579
3450000,85,5,2.0,3,4138010.251282051,7672148.4375
2850000,180,23,3.0,5,5848907.837837838,3765000.0
6250000,230,2,4.0,6,4970295.55403868,5269146.553333334
32500000,160,5,10.0,4,20111125.68306011,20641170.21276596
25000000,122,0,3.0,3,20111125.68306011,20641170.21276596
2900000,85,11,2.0,3,7754128.301886792,5660806.451612903
3700000,55,0,0.0,2,5749051.802409639,4438371.212121212
4800000,160,20,1.0,4,4138010.251282051,3517362.068965517
4300000,90,31,0.0,3,8397364.775800712,3658924.0506329113
5100000,100,4,13.0,3,5749051.802409639,6994235.820895523
4000000,80,12,1.0,3,5749051.802409639,4267661.957746479
32850000,265,11,4.0,5,9683732.91925466,21864065.93406593
5750000,145,21,4.0,4,8397364.775800712,5218105.210526316
13750000,81,0,2.0,3,11259699.059561128,30250000.0
41000000,260,24,3.0,5,18840772.21851852,26377954.545454547
13450000,115,0,8.0,4,18766793.31306991,13471150.0
8000000,145,25,3.0,5,11981780.303030305,12936363.636363637
6500000,120,0,4.0,4,4871095.435684647,4813621.621621622
6900000,90,6,4.0,3,7962301.739130435,7841056.338028169
3850000,75,26,0.5,3,18840772.21851852,7868629.62962963
7250000,120,23,1.0,4,16676002.409638554,11906086.956521738
3100000,85,40,12.0,3,10309326.797385622,4189333.3333333335
7650000,150,11,3.0,5,5848907.837837838,5508333.333333333
14400000,95,1,24.0,3,7340518.640677966,8964375.0
6550000,165,7,2.0,4,5297494.923337092,4676827.383297645
6100000,180,5,3.0,5,5297494.923337092,5057080.0
2100000,70,35,0.0,2,4254808.612440191,3833292.682926829
3750000,90,7,3.0,2,4059405.832635984,3746428.5714285714
7000000,200,11,5.0,5,6559200.238609113,4988341.164705883
5975000,85,5,0.5,3,7962301.739130435,9215404.624277456
4650000,200,0,4.0,6,3884916.195530726,4168547.619047619
21780000,168,4,10.0,4,20111125.68306011,21143846.153846152
1450000,75,29,0.0,3,6559200.238609113,5001250.0
5975000,80,10,0.5,3,7962301.739130435,9215404.624277456
2800000,80,11,24.0,3,2769582.4657534244,2551203.6481481483
4999999,120,0,2.0,3,4970295.55403868,5269146.553333334
3900000,100,30,2.0,3,9683732.91925466,5826067.567567567
8750000,125,0,8.0,4,6559200.238609113,6188653.333333333
1450000,120,0,0.0,3,4970295.55403868,3526234.2890625
5600000,140,20,1.0,4,5297494.923337092,4438371.212121212
4000000,80,40,3.0,3,4254808.612440191,4063465.3465346536
2100000,120,6,3.0,3,2769582.4657534244,7841056.338028169
6600000,120,28,2.0,4,7962301.739130435,9215404.624277456
13750000,90,5,2.0,3,18766793.31306991,20307026.315789472
5550000,100,0,4.0,3,7962301.739130435,6826884.057971015
5250000,92,5,2.0,3,7437451.282051282,4810000.0
3990000,70,0,3.0,2,5749051.802409639,4107124.9583333335
3250000,110,0,4.0,3,2769582.4657534244,2668133.333333333
6950000,75,5,0.0,3,7962301.739130435,7948520.599250936
3400000,72,11,1.0,2,7736038.525691699,9194069.76744186
4650000,160,16,13.0,4,4970295.55403868,6134857.085714285
1950000,90,22,0.5,3,4138010.251282051,7672148.4375
8500000,104,21,5.0,3,10309326.797385622,13097000.0
13300000,190,24,3.0,4,16676002.409638554,24290404.04040404
2750000,80,27,2.0,3,7754128.301886792,5008703.703703703
14500000,110,40,1.0,3,18840772.21851852,25264571.42857143
3100000,95,28,4.0,3,7754128.301886792,6326666.666666667
2650000,100,22,-1.0,3,4138010.251282051,3918333.3333333335
6000000,150,26,4.0,6,4254808.612440191,5826067.567567567
5950000,135,9,-2.0,4,9683732.91925466,6994235.820895523
6999000,220,0,5.0,6,4059405.832635984,3376500.0
4150000,70,0,0.0,2,7962301.739130435,6870747.126436782
1480000,55,30,0.0,3,4254808.612440191,3666525.423728813
2350000,55,45,3.0,2,4254808.612440191,3833292.682926829
7000000,65,0,3.0,2,18840772.21851852,13705463.157894736
5600000,130,11,2.0,4,5848907.837837838,4787375.0
4600000,136,0,6.0,4,5297494.923337092,3367270.833333333
5450000,170,9,12.0,5,7962301.739130435,4627578.125
13000000,160,28,0.5,4,11981780.303030305,17206197.183098592
3400000,90,5,-1.0,2,11259699.059561128,7345454.545454546
3650000,110,30,3.0,3,7754128.301886792,7877575.757575758
2350000,90,5,3.0,3,2769582.4657534244,8458499.964285715
13500000,110,0,12.0,4,7437451.282051282,7921470.588235294
3350000,95,31,0.0,3,4254808.612440191,4143333.3333333335
5400000,64,0,3.0,3,11259699.059561128,12979615.384615384
4000000,80,0,0.5,3,6559200.238609113,4249098.484848484
3350000,85,30,1.0,3,7437451.282051282,5728333.333333333
4450000,110,40,3.0,3,4138010.251282051,3856060.2168674697
3600000,135,35,0.5,3,5749051.802409639,3325714.2678571427
2000000,125,27,4.0,4,6559200.238609113,4249098.484848484
2000000,60,31,0.5,2,4254808.612440191,3978888.888888889
4400000,95,4,2.0,3,4547597.902097902,4718000.0
3500000,130,15,3.0,4,3884916.195530726,3555380.9523809524
6500000,115,30,2.0,4,8397364.775800712,6418684.210526316
3750000,85,0,1.0,3,7962301.739130435,5226666.666666667
1550000,90,25,-3.0,3,3987994.5945945946,3242571.4285714286
14500000,170,21,2.0,4,16676002.409638554,24290404.04040404
3500000,80,11,1.0,3,4547597.902097902,4706222.804347826
3300000,95,5,1.0,3,6106125.056426332,4377777.777777778
39000000,200,1,3.0,4,20111125.68306011,24090384.615384616
5500000,160,5,4.0,4,8011979.826612903,6994235.820895523
11500000,140,0,0.0,3,9683732.91925466,15495000.0
2625000,100,5,0.0,3,4970295.55403868,3526234.2890625
4200000,100,16,3.0,3,3909949.1525423727,3547976.1904761903
3050000,100,5,0.0,3,9683732.91925466,5826067.567567567
6750000,78,0,1.0,3,7962301.739130435,7948520.599250936
2800000,95,6,1.0,3,2769582.4657534244,2304849.7333333334
14990000,104,0,4.0,4,18840772.21851852,7868629.62962963
9500000,170,50,2.0,5,8397364.775800712,10352631.578947367
6750000,65,5,7.0,3,5749051.802409639,9257611.925373135
6000000,75,45,0.0,2,18840772.21851852,21356666.666666668
25000000,55,0,2.0,3,7437451.282051282,5049988.159763314
8075000,120,8,5.0,3,5367273.031914894,6520022.704545454
7500000,125,26,6.0,4,7754128.301886792,10331944.444444444
1450000,75,16,-2.0,2,5749051.802409639,3768709.677419354
5600000,130,31,-1.0,4,18840772.21851852,8292105.263157895
3750000,80,36,1.0,3,8397364.775800712,5057080.0
2350000,70,0,3.0,2,2769582.4657534244,8458499.964285715
9000000,210,31,2.0,3,8508896.555172414,4426956.521739131
2750000,85,11,2.0,3,5848907.837837838,4811928.571428572
8900000,55,31,4.0,2,10309326.797385622,16456250.0
3600000,80,38,2.0,3,4254808.612440191,4063465.3465346536
8200000,125,4,4.0,4,5848907.837837838,6450500.0
11000000,200,0,5.0,6,4871095.435684647,4813621.621621622
2850000,90,20,0.0,3,8397364.775800712,3658924.0506329113
2890000,110,11,0.5,4,4138010.251282051,3517362.068965517
9300000,78,2,5.0,2,5749051.802409639,9257611.925373135
1500000,100,21,0.0,3,4871095.435684647,4191666.6666666665
4750000,66,0,0.5,2,11259699.059561128,8378260.869565218
8250000,115,0,3.0,4,7962301.739130435,7948520.599250936
15500000,145,0,4.0,5,7962301.739130435,7948520.599250936
5400000,135,0,3.0,4,4818179.634730539,8129230.769230769
8791000,80,0,3.0,3,7962301.739130435,7841056.338028169
7500000,85,0,0.0,3,7962301.739130435,7948520.599250936
20950000,140,10,10.0,4,18766793.31306991,21011136.363636363
8300000,105,0,1.0,4,7962301.739130435,6870747.126436782
14250000,105,5,7.0,3,18766793.31306991,21011136.363636363
4900000,180,5,3.0,4,2769582.4657534244,4676827.383297645
3200000,71,40,9.0,4,8397364.775800712,6418684.210526316
4000000,95,36,2.0,3,4254808.612440191,4063465.3465346536
9000000,120,35,3.0,4,11259699.059561128,12709090.909090908
8500000,105,1,4.0,3,4871095.435684647,6330333.333333333
3600000,80,11,0.5,3,7754128.301886792,5660806.451612903
11900000,183,0,0.0,4,7736038.525691699,7842480.0
4700000,95,0,1.0,3,3909949.1525423727,5131250.0
36500000,210,10,1.0,5,16676002.409638554,24290404.04040404
3800000,90,0,0.5,3,3884916.195530726,4153846.153846154
3900000,55,50,0.5,2,18840772.21851852,10476923.076923076
4200000,127,25,2.0,3,4059405.832635984,3597857.0793650798
5750000,75,5,1.0,3,7962301.739130435,5226666.666666667
8200000,250,15,12.0,7,5478152.10355987,4590144.913043479
12500000,145,0,2.0,4,11259699.059561128,12699506.787330316
4750000,108,4,6.0,3,5848907.837837838,5276792.333333333
7750000,180,0,4.0,6,4970295.55403868,5269146.553333334
3120000,120,32,3.0,4,6559200.238609113,3409197.662790697
6500000,225,3,4.0,6,4970295.55403868,6794736.52631579
13000000,155,5,4.0,4,5297494.923337092,9753616.279069768
4500000,105,5,2.0,3,5848907.837837838,5508333.333333333
23000000,130,8,3.0,4,18766793.31306991,28832777.777777776
15450000,130,16,3.0,4,11259699.059561128,12709090.909090908
3249000,130,0,18.0,3,2769582.4657534244,4676827.383297645
14750000,125,0,5.0,4,18766793.31306991,11202090.0
25750000,200,24,3.0,5,18766793.31306991,26454424.778761063
4149000,120,0,3.0,3,4970295.55403868,6487466.45
2800000,95,26,1.0,3,5297494.923337092,4438371.212121212
2950000,115,21,3.0,3,5749051.802409639,4107124.9583333335
5380000,130,11,0.5,4,4547597.902097902,5775235.294117647
14000000,143,5,24.0,4,8508896.555172414,8019684.777173913
11950000,145,10,2.0,4,5367273.031914894,8947250.0
2750000,100,7,1.0,3,2769582.4657534244,3480374.958333333
14000000,120,4,1.0,4,11259699.059561128,14628409.090909092
5895000,120,1,3.0,4,5297494.923337092,4706222.804347826
8500000,200,0,4.0,6,5297494.923337092,4676827.383297645
5300000,210,0,4.0,5,4138010.251282051,3856060.2168674697
26000000,210,31,1.0,5,18766793.31306991,26454424.778761063
15800000,210,0,3.0,5,11259699.059561128,14020000.0
6500000,110,31,1.0,4,7962301.739130435,8532544.827586208
41000000,195,40,3.0,4,18840772.21851852,35427272.72727273
5000000,150,11,3.0,5,9683732.91925466,5113928.571428572
3850000,90,31,3.0,3,9683732.91925466,3925000.0
6250000,150,4,3.0,6,4059405.832635984,3597857.0793650798
16850000,130,7,1.0,4,18766793.31306991,17185621.62162162
5200000,80,0,-1.0,3,7962301.739130435,9986363.636363637
