price,m2,age,floor,district,neighbor,total_room
13850000,230,26,4.0,Üsküdar,Acıbadem Mah.,5
13950000,190,0,4.0,Maltepe,Küçükyalı Mah.,5
3100000,75,8,0.5,Bahçelievler,Fevzi Çakmak Mah.,3
2199000,135,9,0.0,Esenyurt,Mehterçeşme Mah.,4
3949000,140,1,1.0,Beylikdüzü,Adnan Kahveci Mah.,4
5250000,95,15,2.0,Küçükçekmece,Cennet Mah.,3
4199999,150,1,2.0,Beylikdüzü,Marmara Mah.,4
5000000,145,30,3.0,Zeytinburnu,Gökalp Mah.,4
2600000,65,14,0.0,Şişli,Paşa Mah.,2
11000000,130,31,1.0,Şişli,Bozkurt Mah.,4
4650000,145,0,3.0,Küçükçekmece,İnönü Mah.,5
4500000,65,35,0.5,Beşiktaş,Muradiye Mah.,2
52000000,320,4,12.0,Bakırköy,Şenlikköy Mah.,6
11300000,138,3,10.0,Sultangazi,Yunus Emre Mah.,4
28000000,220,11,2.0,Eyüpsultan,Göktürk Merkez Mah.,5
2250000,75,24,0.0,Bahçelievler,Siyavuşpaşa Mah.,3
7811000,132,15,2.0,Küçükçekmece,Atakent Mah.,4
16750000,110,5,3.0,Kadıköy,Suadiye Mah.,3
4350000,75,5,2.0,Üsküdar,Cumhuriyet Mah.,3
3240000,60,0,0.0,Kağıthane,Çağlayan Mah.,2
2600000,85,42,4.0,Fatih,Silivrikapı Mah.,3
11950000,125,2,1.0,Bakırköy,Kartaltepe Mah.,4
5700000,72,32,2.0,Şişli,Cumhuriyet Mah.,2
18950000,120,45,0.0,Kadıköy,Fenerbahçe Mah.,4
3400000,95,0,2.0,Başakşehir,Şahintepe Mah.,3
7500000,137,50,4.0,Kadıköy,Osmanağa Mah.,3
4600000,110,8,3.0,Kağıthane,Çağlayan Mah.,3
2950000,75,16,1.0,Bağcılar,15 Temmuz Mah.,3
5500000,185,1,3.0,Arnavutköy,Arnavutköy Merkez Mah.,4
3850000,100,6,2.0,Esenyurt,Güzelyurt Mah.,3
14000000,136,16,7.0,Gaziosmanpaşa,Karayolları Mah.,4
6000000,100,0,1.0,Bahçelievler,Kocasinan Merkez Mah.,3
5850000,145,5,5.0,Sancaktepe,Eyüp Sultan Mah.,4
4500000,135,11,2.0,Pendik,Velibaba Mah.,4
23250000,125,5,3.0,Kadıköy,Caddebostan Mah.,4
6500000,110,0,2.0,Maltepe,Cevizli Mah.,3
1290000,75,5,0.0,Esenyurt,Üçevler Mah.,2
17300000,130,0,4.0,Kadıköy,Fikirtepe Mah.,4
5250000,148,0,3.0,Sancaktepe,Abdurrahmangazi Mah.,5
7500000,170,13,0.0,Beyoğlu,Sütlüce Mah.,4
7600000,200,0,4.0,Beylikdüzü,Yakuplu Mah.,7
2250000,105,30,1.0,Bağcılar,Kemalpaşa Mah.,3
25000000,140,5,6.0,Kadıköy,Caddebostan Mah.,4
5980000,150,0,3.0,Beylikdüzü,Yakuplu Mah.,6
7700000,220,0,12.0,Gaziosmanpaşa,Karadeniz Mah.,6
1499000,105,6,0.0,Esenyurt,Örnek Mah.,3
2250000,75,9,0.0,Küçükçekmece,Söğütlü Çeşme Mah.,3
23500000,140,5,0.5,Bakırköy,Yeşilyurt Mah.,4
5750000,120,0,1.0,Eyüpsultan,Akşemsettin Mah.,3
6750000,130,5,3.0,Kartal,Cumhuriyet Mah.,3
14450000,169,4,4.0,Kadıköy,Fikirtepe Mah.,4
2600000,145,21,5.0,Pendik,Kavakpınar Mah.,4
13700000,190,3,4.0,Bahçelievler,Bahçelievler Mah.,6
3250000,85,1,1.0,Büyükçekmece,Hürriyet Mah.,3
25500000,160,0,1.0,Üsküdar,Burhaniye Mah.,4
18700000,220,5,5.0,Beylikdüzü,Adnan Kahveci Mah.,4
25500000,260,11,6.0,Maltepe,Zümrütevler Mah.,5
12000000,55,0,5.0,Beşiktaş,Dikilitaş Mah.,3
20500000,230,16,1.0,Bakırköy,Basınköy Mah.,5
17800000,134,0,9.0,Bahçelievler,Bahçelievler Mah.,3
8100000,135,0,3.0,Bağcılar,Mahmutbey Mah.,4
25000000,120,4,3.0,Kadıköy,Fenerbahçe Mah.,4
7700000,135,5,0.0,Beylikdüzü,Adnan Kahveci Mah.,4
7950000,110,11,20.0,Maltepe,Zümrütevler Mah.,3
1899000,100,2,2.0,Beylikdüzü,Cumhuriyet Mah.,3
5000000,175,3,3.0,Beylikdüzü,Cumhuriyet Mah.,4
11300000,87,0,3.0,Şişli,19 Mayıs Mah.,4
3550000,73,4,15.0,Başakşehir,Bahçeşehir 2. Kısım Mah.,2
3600000,150,27,2.0,Avcılar,Denizköşkler Mah.,4
11950000,110,11,3.0,Kadıköy,Bostancı Mah.,3
7300000,125,0,-2.0,Güngören,Güven Mah.,4
12000000,110,25,6.0,Sarıyer,Huzur Mah.,4
3900000,110,5,2.0,Başakşehir,Güvercintepe Mah.,3
2900000,110,25,0.0,Şişli,Merkez Mah.,3
14000000,141,5,17.0,Gaziosmanpaşa,Karayolları Mah.,4
4000000,125,30,0.5,Kartal,Uğur Mumcu Mah.,4
3700000,135,4,0.5,Beylikdüzü,Yakuplu Mah.,4
3650000,155,16,3.0,Beylikdüzü,Cumhuriyet Mah.,4
6800000,80,5,10.0,Küçükçekmece,Fatih Mah.,2
18000000,145,100,1.0,Beyoğlu,Katip Mustafa Çelebi Mah.,5
10750000,240,5,4.0,Beylikdüzü,Gürpınar Mah.,7
2500000,115,4,2.0,Esenyurt,Akşemseddin Mah.,3
3000000,65,13,0.0,Ataşehir,İçerenköy Mah.,3
6600000,127,9,1.0,Bağcılar,Kemalpaşa Mah.,4
21500000,148,0,4.0,Çekmeköy,Kirazlıdere Mah.,4
14500000,207,5,3.0,Tuzla,Postane Mah.,6
4250000,95,0,0.5,Avcılar,Denizköşkler Mah.,3
3095000,120,25,1.0,Büyükçekmece,Fatih Mah.,4
33000000,140,0,2.0,Beşiktaş,Etiler Mah.,4
5750000,150,0,0.0,Arnavutköy,Taşoluk Mah.,4
12350000,200,5,6.0,Maltepe,Bağlarbaşı Mah.,6
6850000,100,3,24.0,Bağcılar,15 Temmuz Mah.,3
1800000,80,15,0.5,Küçükçekmece,Kanarya Mah.,2
3895000,100,5,2.0,Arnavutköy,Arnavutköy Merkez Mah.,3
3745000,130,5,0.5,Sultangazi,İsmetpaşa Mah.,4
6500000,170,5,4.0,Bahçelievler,Soğanlı Mah.,6
5500000,100,0,2.0,Küçükçekmece,Yeşilova Mah.,3
1200000,120,3,0.0,Esenyurt,Mehmet Akif Ersoy Mah.,3
2680000,90,40,5.0,Bahçelievler,Cumhuriyet Mah.,3
3750000,95,27,-1.0,Maltepe,Küçükyalı Mah.,3
2999999,145,4,3.0,Beylikdüzü,Yakuplu Mah.,4
18000000,180,31,2.0,Beşiktaş,Ulus Mah.,5
2000000,90,29,5.0,Küçükçekmece,Yeşilova Mah.,3
4350000,120,35,0.0,Beşiktaş,Cihannüma Mah.,4
8800000,220,0,4.0,Küçükçekmece,Cumhuriyet Mah.,7
12000000,220,0,5.0,Küçükçekmece,Cennet Mah.,6
4530000,125,16,2.0,Pendik,Velibaba Mah.,4
1850000,105,5,0.5,Beylikdüzü,Cumhuriyet Mah.,3
2600000,60,48,-0.5,Beşiktaş,Mecidiye Mah.,2
17500000,170,2,4.0,Maltepe,İdealtepe Mah.,5
3400000,80,0,2.0,Esenler,Nine Hatun Mah.,3
5000000,95,11,3.0,Eyüpsultan,Göktürk Merkez Mah.,3
4050000,85,36,12.0,Fatih,Haseki Sultan Mah.,3
4500000,110,31,1.0,Güngören,Mehmet Nesih Özmen Mah.,4
3600000,83,60,3.0,Fatih,İskenderpaşa Mah.,2
6950000,125,31,2.0,Şişli,Esentepe Mah.,4
3500000,65,11,0.5,Ataşehir,Kayışdağı Mah.,2
14000000,105,0,7.0,Kadıköy,Göztepe Mah.,3
26950000,130,1,3.0,Kadıköy,Caddebostan Mah.,4
6750000,155,0,2.0,Silivri,Yeni Mah.,4
6400000,118,11,10.0,Başakşehir,Kayabaşı Mah.,4
3350000,70,31,1.0,Fatih,Balat Mah.,3
2950000,100,6,0.0,Büyükçekmece,Atatürk Mah.,3
17100000,150,10,3.0,Bakırköy,Şenlikköy Mah.,4
4200000,100,0,-0.5,Bahçelievler,Siyavuşpaşa Mah.,4
3950000,130,26,7.0,Kartal,Uğur Mumcu Mah.,4
7400000,140,0,3.0,Bahçelievler,Kocasinan Merkez Mah.,4
7600000,140,20,13.0,Zeytinburnu,Merkezefendi Mah.,3
23000000,120,0,3.0,Üsküdar,Çengelköy Mah.,4
2000000,80,12,0.0,Küçükçekmece,Halkalı Merkez Mah.,2
5050000,90,10,5.0,Kağıthane,Merkez Mah.,3
7800000,135,4,2.0,Kadıköy,Fikirtepe Mah.,3
21000000,200,31,5.0,Beyoğlu,Çatma Mescit Mah.,6
3250000,155,20,2.0,Ataşehir,Ferhatpaşa Mah.,4
5000000,150,31,3.0,Küçükçekmece,Cennet Mah.,5
9350000,160,0,6.0,Çekmeköy,Çatalmeşe Mah.,8
14500000,130,20,12.0,Bakırköy,Zeytinlik Mah.,5
6500000,160,5,2.0,Şişli,Kuştepe Mah.,4
2700000,75,21,-3.0,Kağıthane,Sultan Selim Mah.,3
4100000,95,30,2.0,Eyüpsultan,Akşemsettin Mah.,3
6200000,160,28,0.0,Beylikdüzü,Kavaklı Mah.,4
18250000,225,0,3.0,Üsküdar,Ferah Mah.,5
4650000,95,11,4.0,Kartal,Hürriyet Mah.,3
4100000,160,35,6.0,Fatih,İskenderpaşa Mah.,4
5000000,118,0,3.0,Sultanbeyli,Mimar Sinan Mah.,4
3200000,100,21,-3.0,Şişli,Halide Edip Adıvar Mah.,3
21000000,150,141,0.0,Adalar,Maden Mah.,4
4500000,160,1,2.0,Arnavutköy,Bolluca Mah.,4
13000000,70,16,3.0,Beyoğlu,Tomtom Mah.,2
4000000,130,21,-1.0,Pendik,Doğu Mah.,3
10450000,170,29,12.0,Maltepe,Yalı Mah.,4
25000000,180,30,1.0,Beşiktaş,Bebek Mah.,5
2400000,70,3,0.0,Bahçelievler,Soğanlı Mah.,2
8050000,75,0,2.0,Zeytinburnu,Veliefendi Mah.,2
3150000,80,40,1.0,Şişli,Eskişehir Mah.,3
3950000,85,0,3.0,Avcılar,Ambarlı Mah.,3
4500000,95,35,4.0,Üsküdar,Zeynep Kamil Mah.,3
7750000,110,35,2.0,Kadıköy,Bostancı Mah.,4
4000000,120,31,0.5,Bakırköy,Kartaltepe Mah.,4
17950000,130,6,1.0,Kadıköy,Suadiye Mah.,4
12250000,100,30,4.0,Sarıyer,Huzur Mah.,4
5650000,70,6,1.0,Maltepe,Aydınevler Mah.,3
5150000,120,35,6.0,Güngören,Abdurrahman Nafiz Gürman Mah.,4
6850000,90,45,3.0,Beyoğlu,Firuzağa Mah.,3
2939000,90,17,-0.5,Çekmeköy,Sultançiftliği Mah.,3
3349999,129,12,2.0,Sancaktepe,Yenidoğan Mah.,4
3650000,110,16,0.0,Büyükçekmece,Cumhuriyet Mah.,4
5000000,80,40,2.0,Fatih,Molla Gürani Mah.,3
3200000,55,0,1.0,Maltepe,Fındıklı Mah.,2
6490000,110,0,4.0,Kartal,Gümüşpınar Mah.,4
2700000,110,25,3.0,Zeytinburnu,Beştelsiz Mah.,3
2200000,135,25,3.0,Avcılar,Cihangir Mah.,4
2800000,90,35,1.0,Fatih,Mevlanakapı Mah.,3
7200000,70,4,0.5,Kadıköy,Feneryolu Mah.,2
6250000,85,0,4.0,Kağıthane,Hürriyet Mah.,3
4250000,94,5,0.0,Beylikdüzü,Adnan Kahveci Mah.,3
3150000,90,16,0.0,Sultanbeyli,Battalgazi Mah.,3
6400000,55,3,8.0,Kağıthane,Seyrantepe Mah.,3
9200000,75,0,0.5,Kadıköy,Sahrayı Cedit Mah.,3
3950000,61,0,5.0,Tuzla,Aydınlı Mah.,2
8350000,63,0,5.0,Kadıköy,Göztepe Mah.,2
2600000,82,25,0.5,Bahçelievler,Siyavuşpaşa Mah.,3
4450000,120,5,12.0,Büyükçekmece,Ekinoba Mah.,4
2600000,85,31,4.0,Fatih,Silivrikapı Mah.,3
4150000,85,3,1.0,Bağcılar,15 Temmuz Mah.,3
12750000,95,0,5.0,Kadıköy,Bostancı Mah.,3
22000000,250,8,12.0,Kadıköy,Dumlupınar Mah.,8
5350000,120,5,10.0,Başakşehir,Kayabaşı Mah.,4
4000000,85,31,0.0,Bakırköy,Kartaltepe Mah.,3
7250000,180,5,4.0,Bahçelievler,Zafer Mah.,6
5100000,95,3,2.0,Maltepe,Aydınevler Mah.,3
1500000,60,30,2.0,Bayrampaşa,Kartaltepe Mah.,2
3200000,85,31,1.0,Kağıthane,Sultan Selim Mah.,3
14750000,135,7,16.0,Kadıköy,19 Mayıs Mah.,4
1550000,65,45,0.0,Fatih,Silivrikapı Mah.,2
3500000,115,35,4.0,Bahçelievler,Siyavuşpaşa Mah.,4
8200000,80,16,1.0,Şişli,Teşvikiye Mah.,2
6400000,85,0,1.0,Eyüpsultan,Yeşilpınar Mah.,3
8650000,180,25,1.0,Güngören,Mehmet Nesih Özmen Mah.,5
6000000,170,0,12.0,Sancaktepe,Abdurrahmangazi Mah.,5
4590000,120,17,3.0,Maltepe,Fındıklı Mah.,4
3100000,150,21,1.0,Bahçelievler,Soğanlı Mah.,4
6600000,118,14,0.5,Başakşehir,Kayabaşı Mah.,4
4150000,90,5,1.0,Maltepe,Fındıklı Mah.,3
6000000,70,4,0.0,Ümraniye,Tantavi Mah.,2
4995000,110,16,2.0,Tuzla,Evliya Çelebi Mah.,4
2525000,140,26,1.0,Avcılar,Merkez Mah.,4
5750000,150,0,2.0,Silivri,Selimpaşa Mah.,4
8380000,134,9,7.0,Gaziosmanpaşa,Karadeniz Mah.,3
3750000,125,11,0.5,Sultangazi,İsmetpaşa Mah.,4
6750000,80,4,3.0,Ümraniye,Armağanevler Mah.,3
3600000,90,8,1.0,Sultangazi,Cebeci Mah.,3
1450000,70,30,-1.0,Fatih,Yedikule Mah.,3
2695000,75,26,-1.0,Gaziosmanpaşa,Kazım Karabekir Mah.,3
2350000,100,26,2.0,Küçükçekmece,Gültepe Mah.,3
6000000,235,3,12.0,Arnavutköy,Atatürk Mah.,6
14000000,90,0,2.0,Sarıyer,Maden Mah.,3
5500000,90,2,3.0,Maltepe,Aydınevler Mah.,3
2950000,100,21,3.0,Fatih,Topkapı Mah.,3
3950000,140,40,1.0,Küçükçekmece,Yeni Mahalle Mah.,4
3795000,125,0,1.0,Arnavutköy,İslambey Mah.,4
7500000,85,40,4.0,Beyoğlu,Tomtom Mah.,3
1840000,85,25,0.5,Bağcılar,Sancaktepe Mah.,3
16800000,120,26,1.0,Sarıyer,Yeniköy Mah.,4
3550000,125,35,1.0,Bahçelievler,Siyavuşpaşa Mah.,4
8250000,250,12,12.0,Beylikdüzü,Adnan Kahveci Mah.,6
4250000,75,10,1.0,Kağıthane,Emniyet Evleri Mah.,3
26000000,230,25,3.0,Bakırköy,Şenlikköy Mah.,5
2800000,65,10,0.0,Güngören,Haznedar Mah.,2
3850000,105,0,2.0,Beylikdüzü,Adnan Kahveci Mah.,3
4799000,120,0,2.0,Sultanbeyli,Mimar Sinan Mah.,4
2485000,130,3,3.0,Beylikdüzü,Cumhuriyet Mah.,4
3225000,85,31,4.0,Bakırköy,Osmaniye Mah.,3
2850000,130,11,0.0,Avcılar,Üniversite Mah.,4
5650000,98,5,7.0,Sultanbeyli,Battalgazi Mah.,3
4850000,183,11,3.0,Çekmeköy,Hamidiye Mah.,5
14520000,150,1,1.0,Beyoğlu,Sütlüce Mah.,4
12450000,130,4,0.0,Maltepe,Altayçeşme Mah.,3
3850000,90,11,5.0,Esenyurt,Koza Mah.,3
17950000,119,6,3.0,Kadıköy,Suadiye Mah.,3
9000000,65,0,1.0,Kadıköy,Suadiye Mah.,2
1745000,135,11,0.0,Sultangazi,İsmetpaşa Mah.,4
3795000,150,7,1.0,Sancaktepe,Veysel Karani Mah.,5
3300000,65,21,0.0,Ümraniye,İstiklal Mah.,3
26950000,128,0,0.5,Kadıköy,Caddebostan Mah.,4
2490000,120,8,-1.0,Esenyurt,Mehterçeşme Mah.,3
4250000,130,15,1.0,Avcılar,Yeşilkent Mah.,4
10500000,105,1,2.0,Maltepe,Çınar Mah.,4
8790000,152,15,11.0,Küçükçekmece,Atakent Mah.,4
5800000,100,5,5.0,Çekmeköy,Ekşioğlu Mah.,3
7150000,113,0,8.0,Pendik,Sülüntepe Mah.,4
7950000,107,0,2.0,Eyüpsultan,Yeşilpınar Mah.,3
18850000,210,9,7.0,Kadıköy,Kozyatağı Mah.,5
8350000,110,0,4.0,Maltepe,Altıntepe Mah.,3
4850000,55,0,0.5,Maltepe,Altıntepe Mah.,2
6750000,68,6,0.0,Maltepe,İdealtepe Mah.,3
55000000,172,0,9.0,Kadıköy,Caddebostan Mah.,5
32500000,220,50,4.0,Kadıköy,Caddebostan Mah.,5
3200000,80,0,0.5,Esenler,Kazım Karabekir Mah.,3
5500000,130,35,0.0,Şişli,Paşa Mah.,5
16950000,135,5,6.0,Kadıköy,Suadiye Mah.,4
1295000,90,10,0.0,Esenyurt,Selahaddin Eyyubi Mah.,3
8250000,57,0,4.0,Beşiktaş,Vişnezade Mah.,2
2849000,120,8,2.0,Esenyurt,Mehterçeşme Mah.,3
9400000,104,0,2.0,Üsküdar,Ferah Mah.,4
9000000,105,35,0.0,Kadıköy,Suadiye Mah.,3
3500000,70,5,11.0,Beylikdüzü,Adnan Kahveci Mah.,2
3600000,105,8,3.0,Beylikdüzü,Gürpınar Mah.,3
14250000,150,40,3.0,Adalar,Maden Mah.,5
14500000,161,8,3.0,Tuzla,Postane Mah.,5
3650000,65,30,4.0,Şişli,Meşrutiyet Mah.,2
12200000,110,10,2.0,Şişli,Teşvikiye Mah.,4
5750000,105,0,2.0,Esenler,Menderes Mah.,4
7250000,220,0,3.0,Pendik,Kaynarca Mah.,6
4450000,75,0,2.0,Zeytinburnu,Seyitnizam Mah.,3
6600000,115,11,0.0,Maltepe,Altıntepe Mah.,4
3500000,90,31,3.0,Fatih,Seyyid Ömer Mah.,3
3350000,100,5,0.0,Maltepe,Fındıklı Mah.,3
21000000,220,35,2.0,Bakırköy,Yeşilköy Mah.,4
2500000,120,26,4.0,Bağcılar,Fatih Mah.,3
4850000,153,1,11.0,Avcılar,Üniversite Mah.,3
16400000,149,0,17.0,Maltepe,Zümrütevler Mah.,4
3590000,100,11,2.0,Beylikdüzü,Yakuplu Mah.,2
3200000,85,26,3.0,Bahçelievler,Kocasinan Merkez Mah.,3
3650000,100,31,-2.0,Beyoğlu,Cihangir Mah.,3
2200000,75,5,0.5,Arnavutköy,Atatürk Mah.,3
3950000,120,20,3.0,Bahçelievler,Kocasinan Merkez Mah.,4
2100000,80,15,-0.5,Gaziosmanpaşa,Şemsipaşa Mah.,2
1800000,85,25,2.0,Esenler,Nine Hatun Mah.,3
2250000,95,8,2.0,Esenyurt,Selahaddin Eyyubi Mah.,3
3500000,100,30,3.0,Esenler,Oruçreis Mah.,3
8700000,129,4,3.0,Büyükçekmece,Güzelce Mah.,3
1685000,95,4,0.0,Başakşehir,Güvercintepe Mah.,3
6450000,60,0,3.0,Maltepe,Altıntepe Mah.,2
1250000,80,54,1.0,Kartal,Yukarı Mah.,3
3250000,160,29,3.0,Avcılar,Ambarlı Mah.,4
4500000,66,0,2.0,Kağıthane,Hürriyet Mah.,3
4250000,145,18,2.0,Esenyurt,Mevlana Mah.,4
2300000,100,15,1.0,Esenyurt,İncirtepe Mah.,3
4450000,85,0,0.5,Bahçelievler,Cumhuriyet Mah.,3
5250000,80,5,3.0,Şişli,Yayla Mah.,3
10750000,100,0,2.0,Maltepe,Küçükyalı Mah.,4
14950000,135,4,2.0,Kadıköy,Suadiye Mah.,4
3500000,78,50,3.0,Fatih,Seyyid Ömer Mah.,3
2100000,105,35,1.0,Pendik,Kaynarca Mah.,3
1760000,60,26,0.5,Esenler,Fevzi Çakmak Mah.,2
5450000,135,4,5.0,Silivri,Yeni Mah.,4
12900000,90,7,11.0,Kadıköy,Kozyatağı Mah.,3
38500000,205,3,13.0,Kadıköy,Acıbadem Mah.,4
15300000,140,35,1.0,Beşiktaş,Gayrettepe Mah.,4
1620000,85,5,1.0,Esenyurt,Zafer Mah.,2
2200000,90,10,0.0,Bahçelievler,Cumhuriyet Mah.,3
2700000,95,38,1.0,Bahçelievler,Siyavuşpaşa Mah.,3
15200000,150,30,2.0,Adalar,Burgazada Mah.,4
4250000,130,11,2.0,Silivri,Selimpaşa Mah.,4
6600000,110,0,3.0,Beyoğlu,Kadımehmet Efendi Mah.,4
1750000,120,0,2.0,Esenyurt,Cumhuriyet Mah.,3
17500000,200,11,0.0,Başakşehir,Bahçeşehir 1. Kısım Mah.,4
5500000,83,2,9.0,Küçükçekmece,Cumhuriyet Mah.,3
2200000,110,42,0.5,Bahçelievler,Siyavuşpaşa Mah.,4
8980000,155,16,4.0,Sancaktepe,Meclis Mah.,4
2100000,85,15,-1.0,Gaziosmanpaşa,Karayolları Mah.,3
13000000,100,0,3.0,Bahçelievler,Bahçelievler Mah.,3
22500000,110,40,3.0,Üsküdar,Mimar Sinan Mah.,3
15000000,150,26,0.0,Bakırköy,Yeşilköy Mah.,4
6975000,147,23,3.0,Üsküdar,Bahçelievler Mah.,4
3350000,75,10,1.0,Kağıthane,Telsizler Mah.,3
17650000,133,1,8.0,Kadıköy,Göztepe Mah.,4
24500000,245,0,4.0,Üsküdar,Sultantepe Mah.,6
12750000,220,0,5.0,Maltepe,Bağlarbaşı Mah.,6
7000000,80,0,0.0,Maltepe,Küçükyalı Mah.,3
7250000,140,53,1.0,Üsküdar,Selimiye Mah.,4
7250000,90,0,3.0,Maltepe,İdealtepe Mah.,3
18250000,215,22,4.0,Ümraniye,Parseller Mah.,6
12000000,150,7,1.0,Bahçelievler,Yenibosna Merkez Mah.,4
14499000,250,0,0.0,Büyükçekmece,Fatih Mah.,4
3600000,120,30,4.0,Küçükçekmece,Cennet Mah.,4
1695000,90,8,2.0,Esenyurt,Yeşilkent Mah.,3
13500000,146,8,7.0,Kadıköy,Sahrayı Cedit Mah.,4
5799999,130,0,2.0,Beylikdüzü,Adnan Kahveci Mah.,3
10500000,160,42,5.0,Kadıköy,Caferağa Mah.,4
8100000,165,16,4.0,Kağıthane,Hamidiye Mah.,4
2179999,115,4,0.0,Esenyurt,Necip Fazıl Kısakürek Mah.,3
25450000,130,0,9.0,Kadıköy,Suadiye Mah.,4
1900000,95,35,3.0,Küçükçekmece,Fatih Mah.,3
5000000,150,39,0.5,Fatih,Hırka-i Şerif Mah.,4
6800000,155,9,12.0,Maltepe,Fındıklı Mah.,5
5870000,94,15,0.0,Küçükçekmece,Halkalı Merkez Mah.,3
3450000,105,0,0.5,Üsküdar,Valide-i Atik Mah.,2
13500000,95,0,6.0,Kadıköy,Kozyatağı Mah.,3
3500000,85,6,0.5,Kartal,Hürriyet Mah.,3
4300000,75,1,4.0,Pendik,Çınardere Mah.,3
2150000,80,26,4.0,Avcılar,Merkez Mah.,3
4520000,138,7,3.0,Küçükçekmece,Atatürk Mah.,5
1990000,90,27,0.0,Gaziosmanpaşa,Kazım Karabekir Mah.,3
4750000,75,31,2.0,Şişli,19 Mayıs Mah.,2
20400000,211,0,9.0,Kadıköy,Dumlupınar Mah.,4
2520000,125,26,5.0,Esenler,Fevzi Çakmak Mah.,3
4350000,110,25,3.0,Maltepe,Fındıklı Mah.,3
3700000,150,0,4.0,Esenyurt,Akşemseddin Mah.,3
6400000,190,3,4.0,Beylikdüzü,Kavaklı Mah.,6
4050000,95,11,5.0,Tuzla,Şifa Mah.,3
4700000,90,25,0.5,Üsküdar,Bulgurlu Mah.,3
7499000,95,0,5.0,Kartal,Yukarı Mah.,4
4500000,125,11,2.0,Pendik,Dumlupınar Mah.,4
10250000,90,0,14.0,Kadıköy,Bostancı Mah.,3
33000000,182,1,14.0,Kadıköy,Bostancı Mah.,5
4349000,105,0,3.0,Sancaktepe,Kemal Türkler Mah.,4
11900000,170,31,1.0,Kadıköy,Eğitim Mah.,5
27450000,200,21,7.0,Kadıköy,Fenerbahçe Mah.,5
7500000,195,3,12.0,Gaziosmanpaşa,Merkez Mah.,6
3200000,125,10,-3.0,Kağıthane,Telsizler Mah.,4
7800000,133,5,2.0,Pendik,Yenişehir Mah.,4
4850000,140,0,4.0,Avcılar,Ambarlı Mah.,5
23000000,220,21,3.0,Bakırköy,Yeşilköy Mah.,5
1300000,125,5,3.0,Esenyurt,Fatih Mah.,3
7600000,135,0,8.0,Eyüpsultan,Akşemsettin Mah.,3
11750000,137,4,11.0,Kadıköy,Fikirtepe Mah.,3
3500000,155,26,2.0,Büyükçekmece,Murat Çeşme Mah.,4
4400000,165,11,12.0,Kağıthane,Çağlayan Mah.,5
14500000,146,5,24.0,Ataşehir,Atatürk Mah.,4
1950000,145,21,0.0,Pendik,Kaynarca Mah.,4
19850000,130,4,3.0,Bahçelievler,Bahçelievler Mah.,4
15500000,140,1,4.0,Beyoğlu,Sütlüce Mah.,4
2100000,90,35,3.0,Bahçelievler,Cumhuriyet Mah.,3
24500000,280,5,4.0,Büyükçekmece,Pınartepe Mah.,5
8750000,180,11,5.0,Sancaktepe,Atatürk Mah.,5
20000000,240,21,0.0,Bakırköy,Şenlikköy Mah.,5
1650000,80,21,0.5,Sultangazi,Zübeyde Hanım Mah.,3
6350000,95,8,8.0,Eyüpsultan,Karadolap Mah.,3
9450000,140,32,2.0,Beşiktaş,Vişnezade Mah.,4
4750000,160,5,3.0,Maltepe,Zümrütevler Mah.,5
8750000,125,0,0.0,Pendik,Yenişehir Mah.,3
5750000,85,1,5.0,Maltepe,Esenkent Mah.,3
14000000,185,26,7.0,Ataşehir,Atatürk Mah.,5
8560000,200,0,3.0,Beylikdüzü,Yakuplu Mah.,7
2300000,110,5,3.0,Beylikdüzü,Cumhuriyet Mah.,3
13500000,200,0,12.0,Üsküdar,İcadiye Mah.,5
5700000,150,4,4.0,Bağcılar,Kemalpaşa Mah.,7
2650000,100,0,4.0,Esenyurt,Güzelyurt Mah.,3
11300000,130,0,12.0,Şişli,19 Mayıs Mah.,4
6250000,93,11,2.0,Küçükçekmece,İstasyon Mah.,3
6350000,120,0,1.0,Kartal,Yakacık Yeni Mah.,4
4100000,75,11,2.0,Bağcılar,Bağlar Mah.,2
12900000,207,5,2.0,Başakşehir,Bahçeşehir 2. Kısım Mah.,4
18000000,110,100,5.0,Beyoğlu,Şahkulu Mah.,3
5950000,85,0,2.0,Güngören,Gençosman Mah.,3
5100000,175,11,1.0,Beylikdüzü,Adnan Kahveci Mah.,4
5650000,115,3,9.0,Sultangazi,İsmetpaşa Mah.,4
4400000,80,2,10.0,Küçükçekmece,Cumhuriyet Mah.,3
12250000,125,4,7.0,Maltepe,Yalı Mah.,4
2147000,130,0,3.0,Esenyurt,Yeşilkent Mah.,3
8500000,75,4,4.0,Kağıthane,Hamidiye Mah.,2
8250000,125,45,2.0,Kadıköy,Zühtüpaşa Mah.,4
6720000,195,5,5.0,Başakşehir,Bahçeşehir 1. Kısım Mah.,4
3050000,95,0,1.0,Arnavutköy,Anadolu Mah.,3
2850000,110,25,2.0,Küçükçekmece,Yeni Mahalle Mah.,3
3895000,120,5,1.0,Sultangazi,İsmetpaşa Mah.,3
5575000,83,1,4.0,Bahçelievler,Cumhuriyet Mah.,3
3290000,124,7,3.0,Esenyurt,Mehmet Akif Ersoy Mah.,3
3700000,75,0,0.5,Küçükçekmece,Gültepe Mah.,3
4100000,105,30,0.0,Maltepe,Altıntepe Mah.,4
3500000,70,40,0.0,Fatih,Katip Kasım Mah.,2
